track	chrom	start	end	value
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48412628	48412730	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48412730	48412778	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48416705	48416855	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48417092	48417242	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48417242	48417848	0.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48417848	48417873	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48417873	48417998	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48418155	48418206	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48418206	48418228	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48418228	48418229	11.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48418229	48418305	15.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48418305	48418356	11.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48418356	48418378	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48418378	48418379	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48419288	48419438	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48419537	48419629	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48419629	48419687	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48419687	48419779	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48420534	48420550	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48420550	48420553	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48420553	48420640	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48420640	48420684	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48420684	48420700	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48420700	48420703	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48420703	48420790	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48420790	48421074	0.3
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48421074	48421188	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48421188	48421224	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48423053	48423062	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48423062	48423203	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48423203	48423212	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48424114	48426282	0.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48426282	48426310	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48426310	48426432	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48426432	48426460	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48426533	48426683	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48426715	48426865	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48430024	48430174	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48432265	48432415	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48436516	48436666	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48440788	48440938	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48441074	48441168	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48441168	48441224	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48441224	48441318	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48444586	48444736	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48444899	48445049	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48445221	48445257	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48445257	48445371	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48445371	48445407	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48446050	48446200	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48447456	48447606	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48449116	48449800	0.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48449800	48449848	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48449848	48449950	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48449950	48449998	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48450897	48451047	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48451047	48452538	0.1
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48452538	48452595	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48452595	48452688	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48454425	48454464	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48454464	48454575	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48454575	48454614	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48457625	48457628	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48457628	48457775	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48457775	48457778	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48461226	48461308	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48461308	48461376	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48461376	48461456	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48461456	48461458	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48461458	48461495	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48461495	48461606	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48461606	48461645	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48462016	48462166	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48463047	48463197	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48465177	48465301	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48465301	48465327	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48465327	48465427	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48465427	48465431	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48465431	48465440	11.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48465440	48465451	15.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48465451	48465577	11.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48465577	48465581	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48465581	48465590	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48465616	48465626	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48465626	48465766	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48465766	48465776	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48466073	48466096	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48466096	48466223	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48466223	48466246	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48466638	48466742	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48466742	48466788	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48466788	48466824	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48466824	48466884	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48466884	48466892	11.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48466892	48466974	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48466974	48467034	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48469769	48469790	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48469790	48469919	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48469919	48469940	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48470277	48470427	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48471109	48471259	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48471736	48471886	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48472030	48472180	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48473121	48473271	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48474277	48474427	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48475685	48475737	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48475737	48475835	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48475835	48475887	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48476142	48476279	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48476279	48476292	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48476292	48476409	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48476409	48476429	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48476429	48476559	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48481651	48481801	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48483149	48483299	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48484317	48484467	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48486856	48487006	6.6
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48487006	48487014	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48487683	48487731	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48487731	48487788	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48487788	48487833	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48487833	48487881	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48487881	48487938	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48488284	48488400	3.6
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48488400	48488434	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48488434	48488478	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48488478	48488550	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48490461	48490492	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48490492	48490611	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48490611	48490642	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48492335	48492485	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48493939	48494089	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48494131	48494281	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48496488	48496638	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48497055	48497074	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48497074	48497205	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48497205	48497224	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48498627	48498713	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48498713	48498777	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48498777	48499070	0.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48499070	48499220	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48501748	48501898	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48503041	48503191	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48504167	48504221	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48504221	48504317	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48504317	48504371	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48504391	48504541	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48505536	48505686	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48505994	48506144	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48506399	48506549	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48508966	48509116	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48510711	48510779	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48510779	48510861	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48510861	48510929	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48512710	48512850	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48512850	48512860	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48513651	48513801	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48514403	48514553	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48515683	48515833	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48516088	48516238	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48516347	48516408	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48516408	48516497	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48516497	48516558	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48517669	48517776	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48517776	48517784	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48517784	48517819	11.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48517819	48517926	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48517926	48517934	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48518115	48518265	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48519295	48519297	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48519297	48519445	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48519445	48519447	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48520101	48520154	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48520154	48520214	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48520214	48520251	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48520251	48520304	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48520304	48520364	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48521534	48521684	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48521729	48521879	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48525083	48525233	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48525684	48525777	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48525777	48525834	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48525834	48525927	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48525927	48529215	0.1
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48530840	48530905	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48530905	48530990	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48530990	48531055	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48531176	48531280	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48531280	48531326	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48531326	48531430	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48531571	48531721	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48532565	48532641	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48532641	48532666	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48532666	48532715	13.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48532715	48532791	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48532791	48532816	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48534717	48534867	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48537742	48537772	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48537772	48537892	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48540297	48540447	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48540834	48540907	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48540907	48540984	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48540984	48541057	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48543285	48543292	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48543292	48543435	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48543435	48543442	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48544188	48544338	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48544466	48544616	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48545386	48545536	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48545896	48545907	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48545907	48546046	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48546046	48546057	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48548087	48548237	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48549209	48549359	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48549373	48549381	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48549381	48549523	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48549523	48549531	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48550599	48550626	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48550626	48550749	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48550749	48550776	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48551882	48552019	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48552019	48552032	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48552032	48552169	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48552169	48553799	0.1
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48553799	48553887	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48553887	48553949	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48554124	48554138	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48554138	48554274	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48554274	48554288	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48554989	48555000	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48555000	48555139	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48555139	48555150	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48555627	48555631	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48555631	48555777	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48555777	48555781	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48557108	48557170	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48557170	48557258	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48557258	48557320	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48558379	48558409	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48558409	48558529	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48558529	48558559	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48558952	48559102	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48559428	48559437	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48559437	48559495	11.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48559495	48559559	13.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48559559	48559574	15.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48559574	48559578	13.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48559578	48559645	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48559645	48559709	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48559709	48559737	5.8
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48559737	48559871	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48560334	48560381	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48560381	48560409	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48560409	48560420	11.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48560420	48560484	13.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48560484	48560531	11.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48560531	48560559	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48560559	48560570	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48560625	48560647	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48560647	48560775	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48560775	48560797	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48564102	48564155	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48564155	48564252	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48564252	48566390	0.1
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48566390	48566540	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48566866	48566976	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48566976	48567016	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48567016	48567053	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48567053	48567126	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48567126	48567203	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48567570	48567720	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48568607	48568757	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48569235	48569251	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48569251	48569385	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48569385	48569401	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48569689	48569839	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48570517	48570549	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48570549	48570667	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48570667	48570699	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48571228	48571378	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48573120	48573130	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48573130	48573270	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48573270	48573280	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48574617	48574767	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48574772	48574829	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48574829	48574922	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48574922	48574979	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48577743	48577843	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48577843	48577893	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48577893	48577952	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48577952	48577993	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48577993	48578017	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48578017	48578167	3.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48578651	48578790	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48578790	48578801	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48578801	48578940	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	48579435	48579452	2.2
